2016-06-22 12:16:31.98 : Sofer :00122857 , borderou = null
2016-06-22 12:16:32.461 : Sofer :00122949 , borderou = null
2016-06-22 12:16:32.856 : Sofer :00123008 , borderou = null
2016-06-22 12:17:04.933 : Sofer :00123065 , borderou = 0001479407
2016-06-22 12:17:06.521 : Sofer :00123085 , borderou = 0001479413
2016-06-22 12:17:07.487 : Sofer :00123086 , borderou = 0001479369
2016-06-22 12:17:08.523 : Sofer :00123108 , borderou = 0001479404
2016-06-22 12:17:09.582 : Sofer :00123109 , borderou = 0001479206
2016-06-22 12:17:10.581 : Sofer :00123124 , borderou = null
2016-06-22 12:17:11.018 : Sofer :00123129 , borderou = 0001478966
2016-06-22 12:17:11.84 : Sofer :00123131 , borderou = null
2016-06-22 12:17:12.414 : Sofer :00123137 , borderou = null
2016-06-22 12:17:12.816 : Sofer :00123140 , borderou = 0001479364
2016-06-22 12:17:14.464 : Sofer :00123165 , borderou = null
2016-06-22 12:17:14.876 : Sofer :00123166 , borderou = 0001479582
2016-06-22 12:17:15.842 : Sofer :00123203 , borderou = 0001479348
2016-06-22 12:17:16.912 : Sofer :00123263 , borderou = null
2016-06-22 12:17:17.493 : Sofer :00123280 , borderou = null
2016-06-22 12:17:17.916 : Sofer :00123281 , borderou = null
2016-06-22 12:17:18.412 : Sofer :00123300 , borderou = null
2016-06-22 12:17:18.896 : Sofer :00123335 , borderou = 0001479481
2016-06-22 12:17:19.952 : Sofer :00123336 , borderou = null
2016-06-22 12:17:20.434 : Sofer :00120505 , borderou = 0001479390
2016-06-22 12:17:21.47 : Sofer :00120509 , borderou = 0001479237
2016-06-22 12:17:22.551 : Sofer :00120510 , borderou = null
2016-06-22 12:17:22.975 : Sofer :00120516 , borderou = 0001479297
2016-06-22 12:17:23.972 : Sofer :00120547 , borderou = 0001479384
2016-06-22 12:17:25.077 : Sofer :00120561 , borderou = 0001479302
2016-06-22 12:17:26.261 : Sofer :00120570 , borderou = 0001479359
2016-06-22 12:17:27.573 : Sofer :00120975 , borderou = 0001479354
2016-06-22 12:17:28.665 : Sofer :00121255 , borderou = 0001479129
2016-06-22 12:17:29.793 : Sofer :00121845 , borderou = 0001479409
2016-06-22 12:17:31.178 : Sofer :00122622 , borderou = null
2016-06-22 12:17:31.616 : Sofer :00122743 , borderou = null
2016-06-22 12:17:32.148 : Sofer :00122857 , borderou = null
2016-06-22 12:17:32.618 : Sofer :00122949 , borderou = null
2016-06-22 12:17:33.028 : Sofer :00123008 , borderou = null
2016-06-22 12:57:07.491 : Sofer :00123065 , borderou = 0001479407
2016-06-22 12:57:08.977 : Sofer :00123085 , borderou = 0001479413
2016-06-22 12:57:09.975 : Sofer :00123086 , borderou = 0001479369
2016-06-22 12:57:11.039 : Sofer :00123108 , borderou = 0001479404
2016-06-22 12:57:12.077 : Sofer :00123109 , borderou = 0001479206
2016-06-22 12:57:13.071 : Sofer :00123124 , borderou = null
2016-06-22 12:57:13.537 : Sofer :00123129 , borderou = 0001478966
2016-06-22 12:57:14.685 : Sofer :00123131 , borderou = null
2016-06-22 12:57:15.091 : Sofer :00123137 , borderou = null
2016-06-22 12:57:15.569 : Sofer :00123140 , borderou = 0001479364
2016-06-22 12:57:16.959 : Sofer :00123165 , borderou = null
2016-06-22 12:57:17.398 : Sofer :00123166 , borderou = 0001479582
2016-06-22 12:57:18.499 : Sofer :00123203 , borderou = 0001479348
2016-06-22 12:57:19.643 : Sofer :00123263 , borderou = null
2016-06-22 12:57:20.155 : Sofer :00123280 , borderou = null
2016-06-22 12:57:20.546 : Sofer :00123281 , borderou = null
2016-06-22 12:57:20.99 : Sofer :00123300 , borderou = null
2016-06-22 12:57:21.396 : Sofer :00123335 , borderou = 0001479481
2016-06-22 12:57:22.689 : Sofer :00123336 , borderou = null
2016-06-22 12:57:23.083 : Sofer :00120505 , borderou = 0001479390
2016-06-22 12:57:24.134 : Sofer :00120509 , borderou = 0001479237
2016-06-22 12:57:25.167 : Sofer :00120510 , borderou = null
2016-06-22 12:57:25.618 : Sofer :00120516 , borderou = 0001479297
2016-06-22 12:57:26.677 : Sofer :00120547 , borderou = 0001479384
2016-06-22 12:57:27.6 : Sofer :00120561 , borderou = 0001479302
2016-06-22 12:57:28.597 : Sofer :00120570 , borderou = 0001479359
2016-06-22 12:57:29.876 : Sofer :00120975 , borderou = 0001479354
2016-06-22 12:57:30.853 : Sofer :00121255 , borderou = null
2016-06-22 12:57:31.245 : Sofer :00121845 , borderou = 0001479409
2016-06-22 12:57:32.471 : Sofer :00122622 , borderou = null
2016-06-22 12:57:32.977 : Sofer :00122743 , borderou = null
2016-06-22 12:57:33.45 : Sofer :00122857 , borderou = null
2016-06-22 12:57:33.841 : Sofer :00122949 , borderou = null
2016-06-22 12:57:34.297 : Sofer :00123008 , borderou = null
2016-06-22 12:58:26.975 : Sofer :00123065 , borderou = 0001479407
2016-06-22 12:58:27.945 : Sofer :00123085 , borderou = 0001479413
2016-06-22 12:58:29.108 : Sofer :00123086 , borderou = 0001479369
2016-06-22 12:58:30.265 : Sofer :00123108 , borderou = 0001479404
2016-06-22 12:58:31.45 : Sofer :00123109 , borderou = 0001479206
2016-06-22 12:58:32.48 : Sofer :00123124 , borderou = null
2016-06-22 12:58:33.039 : Sofer :00123129 , borderou = 0001478966
2016-06-22 12:58:34.034 : Sofer :00123131 , borderou = null
2016-06-22 12:58:34.491 : Sofer :00123137 , borderou = null
2016-06-22 12:58:35.034 : Sofer :00123140 , borderou = 0001479364
2016-06-22 12:58:36.182 : Sofer :00123165 , borderou = null
2016-06-22 12:58:36.585 : Sofer :00123166 , borderou = 0001479582
2016-06-22 12:58:37.604 : Sofer :00123203 , borderou = 0001479348
2016-06-22 12:58:38.58 : Sofer :00123263 , borderou = null
2016-06-22 12:58:39.069 : Sofer :00123280 , borderou = null
2016-06-22 12:58:39.485 : Sofer :00123281 , borderou = null
2016-06-22 12:58:39.888 : Sofer :00123300 , borderou = null
2016-06-22 12:58:40.367 : Sofer :00123335 , borderou = 0001479481
2016-06-22 12:58:41.395 : Sofer :00123336 , borderou = null
2016-06-22 12:58:41.793 : Sofer :00120505 , borderou = 0001479390
2016-06-22 12:58:42.77 : Sofer :00120509 , borderou = 0001479237
2016-06-22 12:58:43.781 : Sofer :00120510 , borderou = null
2016-06-22 12:58:44.362 : Sofer :00120516 , borderou = 0001479297
2016-06-22 12:58:45.436 : Sofer :00120547 , borderou = 0001479384
2016-06-22 12:58:46.38 : Sofer :00120561 , borderou = 0001479302
2016-06-22 12:58:47.416 : Sofer :00120570 , borderou = 0001479359
2016-06-22 12:58:48.588 : Sofer :00120975 , borderou = 0001479354
2016-06-22 12:58:49.665 : Sofer :00121255 , borderou = null
2016-06-22 12:58:50.074 : Sofer :00121845 , borderou = 0001479409
2016-06-22 12:58:51.229 : Sofer :00122622 , borderou = null
2016-06-22 12:58:51.699 : Sofer :00122743 , borderou = null
2016-06-22 12:58:52.087 : Sofer :00122857 , borderou = null
2016-06-22 12:58:52.568 : Sofer :00122949 , borderou = null
2016-06-22 12:58:53.094 : Sofer :00123008 , borderou = null
